title,summary,url,img_url
Data Engineering — ETL nebo ELT | Mňamka #250,"Jedinou jistotou v našem životě je změna a technologie se mění a vyvíjí rychlostí blesku. Cílová skupina, pro kterou jsou data jednotlivých organizací určena, se také neustále vyvíjí a částečně mění.  Data už nevyužívá jen management firem, ale také datoví vědci pro modelování a statistickou analýzu a další. A data warehouses, pro které bývá charakteristické využití ETL procestu z části nahrazují data lakes, kterým zase více sedí ELT přístup, kdy se transformace dat provádí až po jejich načtení. Pojďme se na rozdíl mezi ETL a ELT podívat podrobněji. Jaké výhody sebou nese každé z těchto řešení?",https://medium.com/@hellogaurav82/data-engineering-etl-or-elt-ae100a56a546,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-11-01-v-114655.png
Kreativní statistika pro děti | Mňamka #251,"Statistika je skvělá zábava na chladné podzimní dny a večery. Pojďme s dětmi během dne sbírat data kolem nás - počítejte vlaštovky, vrány, auta různých barev, zeptejte se kamarádů, jaké mají doma zvíře… příležitostí je plusminus nekonečno! Vytvořte si vlastní datasety podle toho, co děti právě baví a zajímá a dál s nimi pracujte! Tvořte tabulky a grafy! Buďte kreativní! Sdílíme video Laury Alice, které je plné fajn tipů. Odpoví v něm na otázku co je statistika? Uvede mnoho příkladů, sesbírá hromadu dat na své zahradě, ukáže dětem, jak sestavit sloupcový graf a taky je seznámí s tím, co všechno by měl obsahovat. Pojďme si hrát!",https://www.youtube.com/watch?v=JXnpyur5Ahg,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-11-01-v-132011.png
Jak spojit dvě tabulky když… | Mňamka #252,"Možná to taky znáte. Máte dvě nebo více tabulek, které potřebujete spojit a dál s nimi pracovat. To zní jednoduše, jenže v praxi se můžeme zaseknout na spoustě detailů. Tabulky můžou být různé, mohou mít různé formáty, mohou být obsahově jiné - mají jiný počet nebo jiné názvy sloupců, nedejbože i jiné datové typy, duplikace, překlepy, chybějící hodnoty atd… To je běžná realita. Pojďme se podívat na to, jak si poradit v pěti klasických příkladech, se kterými se můžete setkat, když se pustíte do spojování tabulek! Vše stručně a jasně!",https://www.bizztreat.com/blog/jak-spojit-dve-tabulky-kdyz-mnamka-252,https://www.bizztreat.com/files/responsive/360/0/2478-unnamed-2.png
Cloud Native Driving Change in Enterprise and Analytics | Mňamka #253,"V září proběhl další ročník tradiční konference DeveloperWeek. A dva klíčoví přednášející - Roman Staněk z GoodData a Dan McKinney z Cloudsmith se zaměřili na “clud-native” přístup , který vytváří novou dynamiku v rámci fungování organizací. Cloud už není jen o ukládání a hostování, je to srdce celé nové řady technických možností. Vývoj softwaru prostřednictvím cloud-native zdrojů se stále více prosazuje mezi firmami, které hledají flexibilitu, škálovatelnost, rychlost, zabezpečení a dostupnost BI. Nahlédněte, jaký směr BI ve spojení s cloud-native nabírá!",https://www.informationweek.com/devops/cloud-native-driving-change-in-enterprise-and-analytics,https://www.bizztreat.com/files/responsive/360/0/cloudcompute-ipopba-adobestock.jpeg
It’s time to ‘radically escalate’ your commitment to data | Mňamka #254,"Důležitost dat už si dnes uvědomuje velký podíl firem. To je dobrý základ, ale co s tím dál? To už může být složitější. Aby mohla být data ve firmě komplexně využita, je třeba vytvořit základní datovou bázi tak, aby mohla být znovu a znovu využívána a kombinována různými business units. K tomu nám může pomoci pět datových “schopností” - týkají se datových aktiv, platformy, datové vědy a dalších. Jak se postupně dobrat se všemi ve firmě k tomu, že skrze data začnou vytvářet opravdovou hodnotu?",https://mitsloan.mit.edu/ideas-made-to-matter/its-time-to-radically-escalate-your-commitment-to-data?utm_source=mitsloanlinkedin&utm_medium=social&utm,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-11-10-v-91634.png
"Ze života datového detektiva III.: Analytik, matematik a vývojář | Mňamka #255","Proč je datový detektiv i analytik, matematik a vývojář? To vám v dnešní mňamce představí Bára, která má už pár datových modelů na svědomí. Proč je analytik spíš Sherlock Holmes než Hercules Poirot? Jak se hledají v datech souvislosti, které vedou k největší rentabilitě? Jak analytik jakožto datový detektiv postupuje? A co za vlastnosti by měl analytik mít? Bára vám nastíní pár nástrojů a tipů co našim zákazníkům přináší ty vytoužené výsledky. Tento in-house článek je již třetím v sérii „Ze života datového detektiva“ tak si ho nenechte ujít!",https://www.bizztreat.com/blog/ze-zivota-datoveho-detektiva-iii-analytik-matematik-a-vyvojar-mnamka-255,https://www.bizztreat.com/files/responsive/360/0/markus-winkler-cs2eqhb7we4-unsplash.jpg
How Data Visualization Helps Your Brain Absorb Information | Mňamka #256,"V tomto článku se dozvíme, jak vizualizace pomáhá našemu mozku absorbovat informace co nejefektivnějším způsobem. Zajímalo vás někdy jak vlastně náš mozek data hodnotí a kolik toho zvládne zaráz? Jaká úroveň energie jde do evaluace dat jako takové pomocí různých smyslů a kde se tyto schopnosti vlastně vzaly? Priorita vnímání vizuálních náznaků nás v minulosti chránila před predátory, ale dnes nám tato schopnost pomáhá k tomu být predátory ve světě byznysu. K tomu, jak takovému predátorovi připravit vizualizaci dat efektivně vám pomůže přehledný soupis tipů na konci článku.",https://www.mtab.com/blog/data-visualization-helps-brain-absorb-information,https://www.bizztreat.com/files/responsive/360/0/mozek-mnamka-small.jpg
The Future of Business Intelligence is Open Source | Mňamka #257,"V tomto blogu vám Maxime Beauchemin (zakladatel a CEO v Preset, tvůrce Apache Superset a Apache Airflow) představí proč je budoucnost Business Intelligence open source a jaké výhody open source oproti tradičním řešením má. Poukáže na problémy, kterými si prošla firma Airbnb v jejich datové politice, než přešli na open source, dále i na to, jak obrovská je moc open source komunit, a nakonec vysvětlí, jak se dá předejít takzvanému „Lock-in“ v rámci uzavřených platforem. Přemýšleli jste někdy nad adopcí open source řešení? Článek je delší, ale praská ve švech informacemi, které vás třeba nakopnou k tomu open source řešení adoptovat také.",https://maximebeauchemin.medium.com/the-future-of-business-intelligence-is-open-source-9b654595773a,https://www.bizztreat.com/files/responsive/360/0/gradient-code-1.png
"Nástrahy v bludišti data science: jak být dobrým konzultantem, nikoli pouze nerdem | Mňamka #258","V dnešním in-house článku se s vámi Marek podělí o trochu data scientist sebereflexe. Jde o vztah mezi manažery a data scientisty. Obě skupiny se navzájem znají a disponují touhou dosáhnout stejných cílů, těmi cíli jsou zodpověděné otázky, které pomohou byznysu a povedou k jeho zlepšení. To bohužel neznamená, že jejich vztah je vždy růžový, ale nezoufejte! Marek vám dá pár tipů k tomu, jak s manažery lépe vyjít. Proč data scientisti mluví divně? Z čeho mají největší radost? A jak to že si často myslí, že cesta je cíl? To a mnohem víc najdete v této mňamce.",https://www.bizztreat.com/blog/nastrahy-v-bludisti-data-science-jak-byt-dobrym-konzultantem-nikoli-pouze-nerdem,https://www.bizztreat.com/files/responsive/360/0/data-scientist.png
Osm nejlepších data analytických online kurzů for free | Mňamka #259,"Tento článek je určen hlavně pro lidi, kteří se chtějí v datech posunout trochu dál. Najdete v něm 8 kurzů na různých webech, portfolio začíná u absolutního intra do datové analytiky až po kurzy se zapojením některých knihoven pro Python jako Pandas a NumPy. Každý kurz má popsanou délku, náročnost, potřebné znalosti a také disponuje krátkým popisem. Chtěli jste s daty začít? Právě teď může být ta správná chvíle kdy se k tomu konečně dostanete.",https://aqsazafar81.medium.com/8-best-free-data-analytics-online-courses-you-must-know-adc2c1e79cb8,https://www.bizztreat.com/files/responsive/360/0/i-am-still-learning-with-logo.png
Data Wrangling aneb zkroťte svá data! | Mňamka #260,"Co má společné kovboj a datový detektiv? Jeden krotí dobytek a druhý data! Ne, vážně, říká se tomu data wrangling. Tento datový úkon se skládá ze čtyř kroků, ve kterých se data objevují, transformují, validují a pak publikují. Ať už vás zajímá, jak se vnořit do dat k use case, proč data transformovat a jaké operace do tohoto kroku patří nebo jak data validovat, článek vás rozhodně zaujme. Není čas ztrácet čas, tak šup do článku, ať se dozvíte něco nového a nezapomeňte si dokumentovat vaše kroky!",https://sherifftheanalyst.medium.com/what-is-data-wrangling-dbbbbc879553,https://www.bizztreat.com/files/responsive/360/0/data-wrangler.png
Business intelligence: Od data-driven k decision-driven | Mňamka #261,"Tak schválně, kdo z vás chtěl být hrozně data-driven, ale nakonec zjistil, že decision driven je „The way“. Naše Eva narazila na článek, který ji donutil, se nad těmito dvěma buzzwords trochu víc zamyslet. Jak se ptát na otázky? Proč by měl datový projekt vést člověk z business strany a jak odbourat ty tak moc nechtěné biases? Na to všechno má tento článek odpověď. Eva vám tam ještě k tomu přidala dva externí zdroje, abyste se mohli dozvědět co nejvíc.",https://www.bizztreat.com/blog/business-intelligence-od-data-driven-k-decision-driven-mnamka-261,https://www.bizztreat.com/files/responsive/360/0/1-2epb6el6zotghpe7i-jqbq.png
Data science road map 2021 - ultimate guide | Mňamka #262,"V našem hledání článků, které Vás, naše milé a skvělé čtenáře, obohatí co největším množstvím znalostí, jsme narazili na jednu perlu. Komplexní guide k tomu, jak se stát datovým detektivem! Tedy datovým vědcem abychom byli přesnější. Tento návod vás potahá body od naučení se Pythonu a datových základů až po datové modely vyšší úrovně. Jak začít? Proč si udělat projektové portfolio a na které se zaměřit specializace, můžete vědět už teď. Tak neváhejte a udělejte svůj první krok k tomu, být detektiv.",https://medium.com/@rehabemam/data-science-road-map-2021-the-ultimate-guide-ae46da7a47c7,https://www.bizztreat.com/files/responsive/360/0/road-sign-bizz.png
Architektura datových vizualizací | Mňamka #263,"Ve článku o architektuře datových vizualizací se dozvíme víc o komplexních způsobech vykládání dat vizualizacemi od Giorgie Lupi spolu autorky knihy Dear Data. Ano, už do vás všech nějakou chvíli klavírujeme, jak by data měla být jednoduchá a lehce stravitelná pro jejich uživatele, ale tenhle článek jsme přidat prostě museli. Ukazuje, že pracovat se dá i s komplexními vizualizacemi, a to opravdu pěkně. Chtěli byste vědět, jak moc mohou být vizuály komplexní? Jaký je proces Giorgie anebo kdo taková data čte? Vše se to můžete dozvědět v článku, který je, co se vizuálů týče, ohromně robustní, ale to nás prostě taky baví.",https://medium.com/accurat-in-sight/the-architecture-of-a-data-visualization-470b807799b4,https://www.bizztreat.com/files/responsive/360/0/architecture-bizz.png
VIDEO Diskuze: Adopce uživateli aneb zavádění reportingu ve firmě | Mňamka #264,"Pozor, toto není článek. Toto je video diskuse mezi naší Evou a Olgou Rudákovou. Olga se věnuje dashboardům a celkově hlavně data storytellingu. Diskutovalo se o adopci datových řešení uživateli. Ve 49 minutách se dozvíte spoustu o tom, jak k adopci přistupovat, jak ji dělat dobře a co dělat s tím, když se výsledný reporting nepoužívá. Zajímá vás, jak si získat ve firmě ambasadory, proč mít dvě verze reportingu pro více lidí anebo co je ta bájná Bizztreat Žížala? Neváhejte kliknout sem a už se jen koukat a nasávat vědomosti.",https://youtu.be/SqQ-xFvuLRg,https://www.bizztreat.com/files/responsive/360/0/eva-vid-bizz.jpg
"Chyby, pár jsme jich udělali... Retrospektiva datové žurnalistky z the Economist | Mňamka #265","Určitě znáte deník the Economist a pokud ne jde o jedny z největších novin na světě. Samozřejmě i v Economist dělají s daty a jejich vizualizacemi. Jejich Sarah Leo datová vizuální žurnalistka se s námi podělila o to, jaké za těch X let udělali ve vizualizacích chyby a jak jim měli předejít. Článek dělí na 3 druhy chyb, grafy zavádějící, grafy matoucí a grafy nesmyslné. Zajímá vás, jak data vizualizovat a chcete znát pár triků od Sarah a jejího týmu? Článek není nějak zdlouhavý a chyby jsou vysvětleny na příkladech, ze kterých se můžete poučit třeba i Vy.",https://medium.economist.com/mistakes-weve-drawn-a-few-8cdd8a42d368,https://www.bizztreat.com/files/responsive/360/0/economist-grafy-pic.png
3 způsoby jak předvídat odchod zákazníků | Mňamka #266,"V tomto článku nám Kliment Merzlyakov porovná 3 způsoby, jak se dopočítat přes data k Churn modelu. Pro ukázku si vybral reálný data set jedné hudební streaming platformy fungující na základě subscription modelu. Výhodou data setu je, že se musí platit na nějaké určité časové bázi, a tak nám data krásně ukazují, jak jsou zákazníci aktivní. Chcete se dozvědět víc o technikách jako je Pareto/NBD, Survival analysis anebo Machine learning Churn modely? Tak potom je tohle článek právě pro vás. Předem upozorňujeme, že toto není úplně věc pro začátečníky. Ale zvědavosti se meze nekladou!",https://medium.com/plytrix-analytics/3-ways-to-predict-your-customer-is-about-to-churn-eae4252b90b6,https://www.bizztreat.com/files/responsive/360/0/churn-v1.png
"Přejeme krásné Vánoce, daty! | Mňamka #267","Vánoce datových detektivů v datech. Souhrn statistik a grafů s informacemi, na které se vás ani nenapadlo zeptat. Je to taková nadílka dat o nás pro vás na Vánoce. Děkujeme a šťastný a veselý!",https://www.bizztreat.com/blog/prejeme-krasne-vanoce-daty-mnamka-267,https://www.bizztreat.com/files/responsive/360/0/bt-mnamka-xmas-special.png
Datová analýza Vánočních písniček na Vánoční náladu | Mňamka #268,"V této mňamce vám přineseme investigativní reportáž Preetishe Panda z TNW o vánočních písničkách a jejich datech. Preetish hledal přes API od Spotify v datech top 100 vánočních songů a našel zajímavé korelace v rámci tohoto data setu. Jak jsme psali nahoře, tohle jsou takový trochu víc odpočívací mňamky, tak se s námi pojďte mrknout na pár hezkých grafů a zajímavých faktů ze světa Vánoční komerční hudby.",https://thenextweb.com/news/dry-data-analysis-of-christmas-songs-to-get-you-in-the-holiday-mood,https://www.bizztreat.com/files/responsive/360/0/bt-mnamka-268-xmas-special.png
24 data-driven faktů a statistik o Vánocích | Mňamka #269,"Vánoce pro nás u mňamek znamenají i statistiky. Pokud jste si mysleli, že data a Vánoce dohromady nejdou máme pro vás výborný článek, který vás přesvědčí, že jste se mýlili. Soupis čtyři a dvaceti faktů a statistik vytažených z různých zdrojů s korelací na Vánoce. Chcete vědět kolik se očekává, že lidi utratí na Vánoce tento rok? Zajímá vás, kolik se na Vánoce vyhodí jídla? Nebo kolik mílí balícího papíru spotřebujeme? Jestli jste ten typ člověka, co má data rád, na tyhle se rozhodně mrkněte.",https://peak.ai/hub/blog/christmas-2021-24-data-driven-festive-facts-and-stats/,https://www.bizztreat.com/files/responsive/360/0/bt-mnamka-269-xmas-special.png
Pohled do dat: Jak Mariah Carey ovládla nejenom Vánoce | Mňamka #270,"Taky se vám zdá, že některé vánoční písničky na vás útočí už před Vánoci? Snažíte se jít nakupovat dárky už v listopadu abyste se vyhnuli hitům jako je „All I want for Christmas is you“ od Mariah Carey? Pokud ano máme pro vás špatnou zprávu. Podle dat jsme pod útokem tohoto hudebního ztělesnění Vánoc dřív a dřív. Ve článku uvidíte trend, kterým se Mariah vloudí do uší posluchačů dávno před prvním prosincem.",https://www.nbcnews.com/pop-culture/music/these-charts-show-spread-mariah-careys-classic-christmas-song-n1283619,https://www.bizztreat.com/files/responsive/360/0/bt-mnamka-270-xmas-special.png
Rychlé zkoumání dat s Count.co | Mňamka #271,"Náš Michal vám sepsal návod na to, jak používat Count.co, výborný nástroj pro SQLkaře. Obsahuje věci jako analytický zápisník a datovou vizualizační platformu, ale to není vše. Díky modulárnímu konceptu se dá v Count.co sdílet přesouvat a prezentovat vše od textu, skriptů nebo konfigurovatelných grafů. Michal vám ukáže, jak to funguje, co to dělá a proč jste to měli používat už včera. Jak sám napsal: „nabízí příjemný kompromis mezi užitečností a stále jednoduchou použitelností."" Pojďte se na to mrknout sem.",https://www.bizztreat.com/blog/rychle-zkoumani-dat-s-countco-mnamka-271,https://www.bizztreat.com/files/responsive/360/0/michal-a-countco.png
Deset skillů pro Dataře v roce 2022 | Mňamka #272,"Nový rok se váže i na pole Dat z pohledu relevance různých dovedností. V článku se dozvíte, co je teď in a do jakých nových praktik se pouštět. Obsahuje vše od budování datových pipelines až po natural language learning v AI.  Je tu také k dispozici spousta videí k jednotlivým bodům. Takže jestli vás zajímá, co bude letošní buzzword číslo 1 a jak se dají novinky ve světě dat aplikovat na vaši práci, klikněte sem.",https://towardsdatascience.com/10-most-practical-data-science-skills-you-should-know-in-2022-9487d7750e8a,https://www.bizztreat.com/files/responsive/360/0/pc-tips-and-trick-2022.png
"Tři věci, na které se těšit v AI a ML pro 2022 | Mňamka #273","Co se týče AI a Machine learning v roce 2022 tak jedno je jisté, Skynet stále nikdo nečeká. Co přece jenom můžeme očekávat se dozvíte v této mňamce. Bavit se budeme o lokalizacích modelů, jejich administraci a o tom co za nové pozice můžeme čekat. Zajímá vás, jak to bude s AI & ML v tomto roce? Tak neváhejte a klikejte sem.",https://tdwi.org/articles/2021/12/13/adv-all-three-things-to-watch-in-ai-in-2022.aspx,https://www.bizztreat.com/files/responsive/360/0/ai-data-gov.png
Python a SQL taháky pro začátečníky i pokročilé | Mňamka #274,"S novým rokem přichází i potřeba si oprášit znalosti. Po všem tom jídle a bublinkách jsme si pro vás připravili mňamku, ve které máme taháky. Jsou to taháky pro začátečníky i pokročilé a obsahují Python a SQL. Pokud je vaše předsevzetí „být víc datař“ tak se vám budou určitě hodit a pokud už datař jste, aspoň si připomenete, co jde jednodušeji a snad si v nich najdete nějaký quick hack.",https://www.bizztreat.com/blog/python-a-sql-tahaky-pro-zacatecniky-i-pokrocile-mnamka-274,https://www.bizztreat.com/files/responsive/360/0/screenshot-2022-01-10-080114.jpg
"Data scientist verze 2022: Potřebný skillset, tipy a triky | Mňamka #275","Píše se rok 2022 a internet se hemží články o tom co očekávat v různých odvětvích byznysu. Jedním z těchto odvětví jsou i data a tato mňamka vás vezme do shrnutí skillsetu, který potřebuje data scientist pro rok 2022. Článek je kratší a on point, ale o to líp se čte.",https://medium.com/@rajadev/what-do-data-scientists-do-7fda529808a6,https://www.bizztreat.com/files/responsive/360/0/2022-skillset-bizz-graph.png
"Datové soukromí, Datová kvalita a více pro rok 2022 | Mňamka #276","Tento článek z Dataversity je nabitý vědomostmi o tom, co nás v datech čeká poté víc právní stránce. Jak se bude zacházet se soukromím v datech? Co bude po cookies? Zamyslíme se nad tím, jak se s daty zachází a co budou konzumenti v roce 2022 očekávat od společností, které s jejich daty budou zacházet a nějak je shromažďovat. Dalším důležitým bodem bude datová kvalita a její vylepšování hlavně pro účely marketingu. Článek najdete zde.",https://www.dataversity.net/what-to-expect-in-2022-data-privacy-data-quality-and-more/,https://www.bizztreat.com/files/responsive/360/0/tech-daily-cxkll5ca71w-unsplash.jpg
Co je to Data Security? | Mňamka #278,"V tomto článku se podíváme na základy toho, co je Data security neboli datová bezpečnost. V bizztreatu nám na security záleží, a myslíme si, že toto bude jedno z „hot“ témat roku 2022. Pojďme is tedy připomenout co se pod tímto výrazem skrývá. Pod odkazem se skrývá článek z dataversity, který vás navede na velké množství zdrojů o datové bezpečnosti například od MIT. Tak se pojďte podívat co je v bezpečnosti nového a proč je to tak důležité.",https://www.dataversity.net/what-is-data-security/,no image
Cirkulární graf co rozbil twitter | Mňamka #279,"V této mňamce se podíváme na trochu vizualizačního masakru, co udělal velký rozruch na Twitteru. Jde o graf, který vytvořili v New York Times a někteří ho už sedmí den roku 2022 nazvali nejhorší vizualizací tohoto roku. Jakožto každá trochu kontroverzní věc má i tento graf svoje obhájce. Co myslíte? Je to super způsob, jak ukázat timeline dat anebo to vypadá otřesně a někomu by měli sebrat licenci k vizuálním nástrojům?",https://medium.com/select-from-data/the-new-york-times-viz-that-divided-datatwitter-8a406241bb21,https://www.bizztreat.com/files/responsive/360/0/1-e86oggnai25g8djahrgg6a.png
VIDEO: Jak nastoupit do datové analytiky během několika hodin? | Mňamka #280,"Tady v této mňamce na vás čeká video z našeho webináře o tom, jak nastoupit do datové analytiky jako firma během pár hodin. Webinář je z roku 2020, ale je stále velmi aktuální a může mnoha z vás pomoct při rozhodování toho jak na data. Doporučujeme si pustit celé video a pokud vás to chytne tak se na nás neváhat obrátit. Rádi vás provedeme dál.",https://www.youtube.com/watch?v=6l_umJ1RnRY,https://www.bizztreat.com/files/responsive/360/0/data-webinar-thumbnail.jpg
Jak vysvětlit svou produktovou story daty? | Mňamka #281,"Jak vysvětlit několika týmům ve vaší organizaci co váš produkt potřebuje v datech? Na tuto otázku vám odpoví tento článek. Natalie Mandriko z Bootcampu na příkladu jejího produktu vysvětluje jak díky datům a A/B testům zajistila, aby její tým používal pro klienty relevantní marketingové kampaně místo těch, které je vedli k odinstalování jejího programu. Článek je kratší a on-point, obsahuje také několik jasných pravidel, kterými byste se měli řídit i vy.",https://bootcamp.uxdesign.cc/tell-your-product-story-with-data-4736eebc219b,https://www.bizztreat.com/files/responsive/360/0/1-6hzxhwvpt1il84zndw2vfw.png
Co je to modelování dat? | Mňamka #282,"Už jste se někdy sami sebe zeptali, „Kde je v těch datech vlastně ta přidaná hodnota?“ Odpovědí na tuto otázku je mnoho a my se dnes spolu podíváme na tu, která zahrnuje transformace dat čili data modeling. Mít v organizaci nějaká data to je dneska už docela normální věc, potíže ale nastávají v ten moment, kdy se člověk chce něco dozvědět a ta syrová (raw) data prostě nestačí. Znamená to, že je načase data vzít a předělat do jiného formátu, který nám řekne mnohem víc. Jak na to a proč je to tak důležité se dozvíte v opravdu obsáhlém článku z Towards Data Science.",https://towardsdatascience.com/what-is-data-modeling-6f14c1b7f2fd,https://www.bizztreat.com/files/responsive/360/0/1-3prhjclkzda8g75rkn1upa.png
VIDEO: Jak na inovace v cloudu? | Mňamka #283,"Máme tady pokračování videí z webinářů. V tomto se dozvíme hrozně moc o tom, jak se pracuje s Cloud řešením a které je pro vás to nejlepší. Poslechněte si Radovana, ten vám řekne, co používají naši datový detektivové v práci a jak to všechno integrujeme do našeho BI procesu pro naše zákazníky. Je to klasický delší formát, který je napěchován informacemi. Nechcete zaspat a pustit se do cloudu co nejdřív? Neváhejte se na nás obrátit a my vám s tím pomůžeme.",https://youtu.be/tELkMN3jd0w,https://www.bizztreat.com/files/responsive/360/0/data-webinar-2-thumbnail.jpg
Headless BI versus Data lakehouse | Mňamka #284,"Už jste si někdy říkali, jak vás nebaví kopírovat data před analýzou? To lidi v Dreamiu a GoodData taky, a tak přišli s touto kolaborací. GoodDatí Headless BI poskytuje rychlou a jednoduchou analýzu v rámci modulárního a škálovatelného řešení a Dremio spojuje několik data lake zdrojů a dovoluje uživatelům pracovat s daty přímo v data lake uložišti bez nutnosti data kopírovat nebo přesouvat. Více o této vychytávce ve článku zde.",https://medium.com/gooddata-developers/headless-bi-x-data-lakehouse-ce7388ba5159,https://www.bizztreat.com/files/responsive/360/0/1-qqoitia9defbv-8lv1-1ba.png
Proč je občas potřeba porušit pravidla vizualizací? | Mňamka #285,"Další článek od data vizualistů z The Economist. Tentokrát se dozvíme, jak vznikla takzvaná nepsaná pravidla datových vizualizací a jestli je vlastně nutné je používat vždy. Rosamund Pearce s námi projde jejich 5 pravidel a co se o nich dozvěděla za ta léta v datové vizualizaci. Dozvíme se věci jako proč ne vždy by měla osa Y být nedotknutelná, kdy může 3D fungovat anebo jak grafy dokáží snést i více než 7 barev najednou. Chcete si tato pravidla oprášit a dozvědět se, jak je občas obejít? Jestli je odpovědí „Ano!“ tak s chutí sem.",https://medium.economist.com/why-you-sometimes-need-to-break-the-rules-in-data-viz-4d8ece284919,https://www.bizztreat.com/files/responsive/360/0/1-q1vm3ukvjrlri1yqytp5eq.png
Data jsou majetek. Jaká je jejich hodnota? | Mňamka #286,"Dámy a pánové připravili jsme si pro vás perfektní článek od Adama Votavy. Byl v angličtině, ale my ho pro vás přeložili, teď si každý může přečíst, že data, jsou opravdu hodnotná. Adam nám vysvětlí, jak se na data z pohledu hodnoty dívat a kdo ho zná, ví, že to bude k věci a napěchované vědomostmi a postřehy! Jde o přepis jeho prezentace na „Primetime for Big Data 2021“.",https://www.bizztreat.com/blog/data-jsou-majetek-jaka-je-jejich-hodnota-mnamka-286,https://www.bizztreat.com/files/responsive/360/0/1-rymidpuaetjo-m9orgwsrw2x.jpeg
Jak na data vizualizace v Pythonu? | Mňamka #287,"V dnešní mňamce k pythonu se podíváme na vizualizace. Ve článku z Medium se dozvíme, jak vytvářet interaktivní storytelling v tomto programovacím jazyce. Nemáte čas na Tableau? Je Power BI moc drahý? Python je tady jako záchrana. Není to ale jen o pie charts ale i o věcech jako třeba korelační matrix nebo kontrola výchylek v datasetu. Tak neváhejte a pojďte se kouknout co se dá všechno s Pythonem vymyslet.",https://medium.com/@siddhardhan23/data-visualization-in-python-a90ddb706b23,https://www.bizztreat.com/files/responsive/360/0/1-esrwwyzjtx-h1vzovlfjxg.png
Jak pomocí BI zvýšit customer experience? | Mňamka #288,"Už jste se zamysleli nad tím, jak by data mohla pomoci s customer experience? Máme tady pro vás článek, ve kterém se toho dozvíte dost o tom, jak využívat data pro zlepšení pocitu vašich zákazníků. Článek se zabývá například vizualizací big data, umožňováním vlastního servisování a získávání dat z něj anebo využití umělé inteligence pro rychlé feedbacks z kategorizovaných i nekategorizovaných dat.",https://www.telusinternational.com/articles/business-intelligence-customer-experience,https://www.bizztreat.com/files/responsive/360/0/business-intelligence.jpg
STK | Mňamka #289,"Takzvanou STK se dnes už nezabývají pouze motoristé. Velká spousta neprovedeného STK se schovává v nejrůznějších koutech středně velkých a velkých firem, nejste jedna z nich? Náš Patrik vám pomůže určit, jestli je na čase svoje BI řešení servisovat anebo může s klidem pokračovat na své cestě za lepšími firemními výsledky. S jasnými cíli se jede nejlíp, a proto se zkuste s Patrikem zamyslet, jestli není čas na nějakou tu re-evaluaci.",https://www.bizztreat.com/blog/stk-mnamka-289,https://www.bizztreat.com/files/responsive/360/0/screenshot-2022-02-14-180152.jpg
Cluster analýza pro zákaznickou segmentaci | Mňamka #290,"Tato mňamka je pěkně technická a naučná. Janet Scott nás provede jejím procesem pro vytváření zákaznických segmentů na základě datové cluster analýzy. Krok za krokem nám vysvětlí, jak si data připravit a kategorizovat, udělat na nich explorativní analýzu a pak je do požadovaných clusterů zařadit. Článek je trochu delší, ale rozhodně stojí za to, jelikož příklad v něm je vázaný na business use case.",https://medium.com/@jansco/cluster-analysis-for-customer-segmentation-a3bcf80b5380,https://www.bizztreat.com/files/responsive/360/0/0-y0zmvdnqanxfgv0m.jpeg
Zlepšování reportingu pro vedení Snapshoty | Mňamka #291,"Pokud naše mňamky baštíte už nějakou dobu GoodData už dobře znáte, taky víte, že my v Bizztreatu GoodData používáme velmi rádi. Proto jsme na jejich blogu narazili na skvělou pomůcku pro získávání detailnějších informací pro vedení firem. Díky tomu mohou firmy dělat opravdu dobře informovaná data driven rozhodnutí. V článku se dočtete, jak si takový data set nastavit a jak ho v GoodData zpracovat aby jste, například ze svého sales procesu, vytěžili co nejvíc.",https://www.gooddata.com/blog/improving-executive-reporting-by-using-snapshots/,https://www.bizztreat.com/files/responsive/360/0/christina-wocintechchat-com-btfl8azt4rc-unsplash.jpg
Instalace GoodData.CN v Google Cloud platform | Mňamka #292,"Náš Tom Votava udělal jasný a informativní návod na to, jak nainstalovat GoodData Cloud native v Google cloud platformě. Pak si ji můžete pustit přímo v tom cloudu. V 15ti minutách si projdeme celou instalaci a názorně si ukážeme co je vlastně všechno potřeba pro tento setup.",https://www.bizztreat.com/blog/instalace-gooddatacn-v-google-cloud-platform-mnamka-292,https://www.bizztreat.com/files/responsive/360/0/screenshot-2022-02-21-122255.jpg
Jak vytěžit z HubSpot dat maximum v Keboole? | Mňamka #293,"Už používáte HubSpot? Jestli je odpověď „Ano“ máme pro vás fajn článek o integraci HubSpotu do Keboola pro analýzu dat. V 5ti krocích se dozvíte, jak si vyžádat API klíč a nastavit extraktor a celý proces potom i automatizovat abyste nemuseli řešit týdenní reporty s novými daty ručně. Dostaňte z vašich dat co nejvíc touto zajímavou integrací, data můžete v Keboola čistit, agregovat a pak i počítat KPIs.",https://www.keboola.com/blog/hubspot-to-snowflake,https://www.bizztreat.com/files/responsive/360/0/616984239368ea71a2522854-tables.png
